Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Brand Name,Product Name,Sales,Quantity,Profit,Profit (bins),Discount,Month,Year,MonthName,Month Num
CA-2014-115105,07-Feb-14,12-Feb-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10024,East,Vidiem,"Vidiem Topaz Table Top Grinder, 2 L, 230 V (Lavender)",5777,1,751.01,0,20,Feb-14,2014,February,2
CA-2012-146675,16-Apr-12,20-Apr-12,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201,Central,Samsung,Samsung 123 cm (49 inches) 4K Ultra HD Smart QLED TV QA49Q80TAKXXL,17515,1,2276.95,340.9080455,15,Apr-12,2012,April,4
CA-2014-110443,22-Nov-14,26-Nov-14,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,Preethi,Preethi Iconic Wet Grinder 2 Litre,9462,1,1230.06,0,11,Nov-14,2014,November,11
CA-2013-113425,22-Nov-13,22-Nov-13,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009,East,Preethi,Preethi Grinder Power Grind (WG 907),17373,1,2258.49,0,12,Nov-13,2013,November,11
CA-2014-140872,04-Jun-14,11-Jun-14,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,Butterfly,Butterfly Spectra Glass 3 Burner Gas Stove,7342,1,954.46,0,14,Jun-14,2014,June,6
CA-2013-113845,21-Nov-13,26-Nov-13,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,Butterfly,Butterfly Spectra Glass 2 Burner Gas Stove,8849,1,1150.37,0,12,Nov-13,2013,November,11
CA-2011-128209,17-Nov-11,22-Nov-11,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,Butterfly,"Butterfly Signature Glass Top 3 Burner Gas Stove, Manual Ignition",9656,1,1255.28,-340.9080455,20,Nov-11,2011,November,11
US-2014-124779,09-Sep-14,12-Sep-14,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,Butterfly,"Butterfly Signature Glass Top 2 Burner Gas Stove, Manual Ignition",22844,1,2969.72,0,18,Sep-14,2014,September,9
CA-2012-137925,30-Nov-12,04-Dec-12,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,Vidiem,Vidiem Vector 2B 175 A Cooktop,6595,1,857.35,0,17,Nov-12,2012,November,11
CA-2013-106243,01-Oct-13,05-Oct-13,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,Vidiem,Vidiem Edge Shine Glass 3 Burner Gas Stove,28186,1,3664.18,-340.9080455,18,Oct-13,2013,October,10
CA-2011-124618,02-May-11,04-May-11,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,Darling Retail store,Dynasty Sultan 3 + 2 + 2 Carved Rock wood Sofa,6281,1,816.53,0,20,May-11,2011,May,5
CA-2012-163965,20-Nov-12,27-Nov-12,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,Darling Retail store,Dynasty Jordan 3+2+2 Carved Rockwood Sofa,17665,1,2296.45,-340.9080455,11,Nov-12,2012,November,11
US-2014-141677,27-Mar-14,31-Mar-14,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,Darling Retail store,Dynasty Roman 3 + 2 + 2 Carved Rockwood Sofa,16887,1,2195.31,340.9080455,14,Mar-14,2014,March,3
CA-2012-113152,25-Dec-12,30-Dec-12,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,Darling Retail store,Dynasty Classic 3+1+1+Puffy Carved Teakwood Sofa,26798,1,3483.74,0,20,Dec-12,2012,December,12
US-2014-134642,26-Feb-14,02-Mar-14,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,Darling Retail store,Dynasty Panama 3 + 2 + 2 Carved Teakwood Sofa,14949,1,1943.37,0,11,Feb-14,2014,February,2
US-2014-132031,24-Apr-14,28-Apr-14,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South,Darling Retail store,Dynasty Pillar King Size Cot 6 + 6.7,8288,1,1077.44,-340.9080455,19,Apr-14,2014,April,4
CA-2012-109190,23-Oct-12,28-Oct-12,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,Central,Darling Retail store,Dynasty Golden King size Cot 6 + 6.7,8723,1,1133.99,0,12,Oct-12,2012,October,10
CA-2011-140473,30-May-11,03-Jun-11,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623,Central,Darling Retail store,Dynasty Panama 8 seater Marble Dining with Teakwood Chairs,26602,1,3458.26,0,15,May-11,2011,May,5
CA-2013-162390,07-Dec-13,13-Dec-13,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,Darling Retail store,Dynasty White Leather Executive Chair,26914,1,3498.82,0,15,Dec-13,2013,December,12
CA-2011-151946,04-Jun-11,09-Jun-11,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Darling Retail store,Elite Wesley Corner Sofa,11664,1,1516.32,-340.9080455,13,Jun-11,2011,June,6
CA-2014-124765,26-Nov-14,01-Dec-14,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311,South,Darling Retail store,Elite Murphy Recliner 3+1+1 Seater Sofa,6991,1,908.83,-340.9080455,20,Nov-14,2014,November,11
CA-2013-149916,23-Dec-13,25-Dec-13,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115,West,Darling Retail store,Elite Flamingo 3+2+1 Recliner Sofa,29572,1,3844.36,0,12,Dec-13,2013,December,12
CA-2012-103870,27-Dec-12,31-Dec-12,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Darling Retail store,Elite Jasmi Recliner Sofa Set 3+1+1 Seater JH-59,24117,1,3135.21,0,18,Dec-12,2012,December,12
CA-2014-135377,14-Dec-14,19-Dec-14,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,Darling Retail store,Elite Christina Lounger,24037,1,3124.81,0,19,Dec-14,2014,December,12
CA-2014-126914,16-Jun-14,20-Jun-14,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,Darling Retail store,Elite Challenger Turkey 3+2+1 Sofa,21695,1,2820.35,-340.9080455,14,Jun-14,2014,June,6
CA-2014-100622,04-Nov-14,08-Nov-14,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,Darling Retail store,Elite Fortune 3+2+1 Sofa,28268,1,3674.84,0,10,Nov-14,2014,November,11
CA-2011-156790,08-Aug-11,10-Aug-11,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216,South,James,Elite James Ji-Eve 3+2+1+1 Seater Sofa,18075,1,2349.75,-340.9080455,10,Aug-11,2011,August,8
CA-2014-110198,02-May-14,03-May-14,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,Darling Retail store,Elite Rose Wood Meanval 3+1+1 Seater Sofa,12593,1,1637.09,-340.9080455,20,May-14,2014,May,5
CA-2011-125997,20-Sep-11,23-Sep-11,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,James,Elite Teakwood King size Cot with MDF 6+6.5 Feet NK 13 Q,25655,1,3335.15,-340.9080455,11,Sep-11,2011,September,9
CA-2014-116127,26-Jun-14,28-Jun-14,Second Class,SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024,East,James,Elite King Size Teakwood cot with MDF 6+6.5 Feet NK 11 K,15425,1,2005.25,-340.9080455,13,Jun-14,2014,June,6
CA-2013-123533,25-Nov-13,01-Dec-13,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,South,James,Elite Teakwood King size Cot with MDF 6+6.5 Feet SQR 01 K,19521,1,2537.73,0,12,Nov-13,2013,November,11
US-2012-134026,26-Apr-12,02-May-12,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,James,Elite King Size NK 05K Teakwood cot with MDF 6+6.5 Feet,16045,1,2085.85,-340.9080455,16,Apr-12,2012,April,4
US-2012-145436,28-Feb-12,04-Mar-12,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,James,Elite Teakwood King size Cot with MDF 6+6.5 Feet UHL 05K,13053,1,1696.89,-340.9080455,20,Feb-12,2012,February,2
US-2012-145436,28-Feb-12,04-Mar-12,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,James,Elite James Teak Wood Teapoy JI-N-01 0404,14382,1,1869.66,0,12,Feb-12,2012,February,2
CA-2014-113558,22-Oct-14,27-Oct-14,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,James,Elite James Teakwood Teapoy JI-VTP 0304,17537,1,2279.81,0,12,Oct-14,2014,October,10
CA-2012-153549,29-Mar-12,31-Mar-12,Second Class,SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,32216,South,Darling Retail store,Elite 2+2+1 Corner Sofa JH 1191,16341,1,2124.33,0,16,Mar-12,2012,March,3
CA-2012-131422,05-Nov-12,09-Nov-12,Standard Class,GB-14530,George Bell,Corporate,United States,Monroe,North Carolina,28110,South,Darling Retail store,Elite 3+1+1 Beech Wood Sofa JH-764,27220,1,3538.6,0,14,Nov-12,2012,November,11
CA-2013-154690,16-Aug-13,18-Aug-13,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,Darling Retail store,Elite Jaguar Corner Sofa,25607,1,3328.91,0,18,Aug-13,2013,August,8
CA-2012-121720,11-Jun-12,12-Jun-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,James,Elite 4 Seater Teakwood Oval Dining Table with Wooden Top JWC 4 SEATER,12951,1,1683.63,-340.9080455,15,Jun-12,2012,June,6
CA-2013-138695,29-May-13,04-Jun-13,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,LG,LG 139 cm (55 inches) 4K Ultra HD Smart NanoCell TV 55NANO86TNA,16744,1,2176.72,-340.9080455,20,May-13,2013,May,5
CA-2011-134551,20-Dec-11,25-Dec-11,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,Darling Retail store,Elite Executive Office Table Engineered Wood SV 50618,25302,1,3289.26,0,12,Dec-11,2011,December,12
CA-2011-153913,16-Dec-11,20-Dec-11,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,Darling Retail store,Elite Executive Office Table Engineered Wood SV 50627,11765,1,1529.45,0,14,Dec-11,2011,December,12
CA-2013-156503,15-Oct-13,21-Oct-13,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,Darling Retail store,Elite Executive Office Table Engineered Wood SV - 50479,25569,1,3323.97,0,12,Oct-13,2013,October,10
CA-2012-113628,12-Nov-12,19-Nov-12,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Darling Retail store,Heritage Suriyan 3 + 1 + 1 Teakwood Sofa,21596,1,2807.48,-340.9080455,16,Nov-12,2012,November,11
CA-2012-113628,12-Nov-12,19-Nov-12,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Darling Retail store,Heritage Meanwal 3 + 1 + 1 Teakwood Sofa,25018,1,3252.34,0,17,Nov-12,2012,November,11
US-2011-109162,08-Jun-11,12-Jun-11,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620,South,Sony,"Sony X80 65"" | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Android TV)",11185,1,1454.05,0,10,Jun-11,2011,June,6
CA-2014-129490,27-Sep-14,01-Oct-14,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023,South,Darling Retail store,Heritage KA 2023 Queen Size 5 + 6.25 Teakwood cot,14727,1,1914.51,-340.9080455,12,Sep-14,2014,September,9
CA-2014-103499,21-Nov-14,25-Nov-14,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,Darling Retail store,Heritage KS Queen Size 5 + 6.25 Teakwood cot,29110,1,3784.3,-340.9080455,16,Nov-14,2014,November,11
US-2013-153815,07-Nov-13,10-Nov-13,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,Sony,Sony Bravia 139 cm (55 inches) 4K Ultra HD Smart Certified Android LED TV 55X9000H (Black) (2020 Model),25828,1,3357.64,-340.9080455,15,Nov-13,2013,November,11
CA-2011-116568,14-Dec-11,20-Dec-11,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,32725,South,Darling Retail store,Heritage C Type Queen size 5 + 6.25 Teakwood cot,28532,1,3709.16,0,13,Dec-11,2011,December,12
CA-2013-154060,03-May-13,09-May-13,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,Darling Retail store,Heritage Rani Queen size 5 + 6.25 Teakwood cot,15073,1,1959.49,0,17,May-13,2013,May,5
CA-2014-148999,31-Jan-14,05-Feb-14,Standard Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,Darling Retail store,Heritage Rex Queen size 5 + 6.25 Teakwood cot,14937,1,1941.81,-340.9080455,12,Jan-14,2014,January,1
CA-2014-134495,02-Apr-14,05-Apr-14,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,Darling Retail store,Heritage Valli 3 + 1 + 1 Teakwood Sofa,9152,1,1189.76,-340.9080455,18,Apr-14,2014,April,4
CA-2013-134516,21-Sep-13,26-Sep-13,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South,Darling Retail store,Moderno Reva 3+1+1 Seater Sofa,20702,1,2691.26,-340.9080455,19,Sep-13,2013,September,9
CA-2014-148810,27-Jun-14,02-Jul-14,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,Darling Retail store,Moderno Diamond corner sofa,27526,1,3578.38,-340.9080455,20,Jun-14,2014,June,6
CA-2013-142895,22-Jul-13,27-Jul-13,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,Samsung,Samsung 139 cm (55 inches) 4K Ultra HD Smart QLED TV QA55Q60TAKXXL,16381,1,2129.53,0,15,Jul-13,2013,July,7
US-2014-152492,07-Jul-14,07-Jul-14,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,Darling Retail store,Moderno 104K King Size 6 + 6.50 European teak cot,13409,1,1743.17,0,18,Jul-14,2014,July,7
CA-2014-145702,20-May-14,25-May-14,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,Darling Retail store,Moderno 101Q Queen Size 5 + 6.25 European teak cot,6729,1,874.77,-340.9080455,10,May-14,2014,May,5
CA-2011-107811,29-Apr-11,03-May-11,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,Darling Retail store,Moderno 305Q Queen Size 5 + 6.25 European teak cot,10807,1,1404.91,0,14,Apr-11,2011,April,4
CA-2012-156734,18-Jun-12,20-Jun-12,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,Darling Retail store,Moderno SKC 02 K King Size 6 + 6.50 European teak cot,24765,1,3219.45,0,15,Jun-12,2012,June,6
US-2014-117450,05-Sep-14,09-Sep-14,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,Darling Retail store,Moderno SKC 301 K King Size 6 + 6.50 European teak cot,9239,1,1201.07,0,12,Sep-14,2014,September,9
CA-2014-168389,12-Dec-14,18-Dec-14,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,Darling Retail store,Moderno 251Q Queen Size 5 + 6.25 European teak cot,22592,1,2936.96,-340.9080455,14,Dec-14,2014,December,12
CA-2014-108035,30-Nov-14,04-Dec-14,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,LG,LG 139 cm (55 inches) 4K Ultra HD Smart NanoCell TV (55NANO91TNA),27728,1,3604.64,0,16,Nov-14,2014,November,11
US-2014-134642,26-Feb-14,02-Mar-14,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,Darling Retail store,Moderno Divine Office Chair,22846,1,2969.98,-340.9080455,20,Feb-14,2014,February,2
CA-2014-128363,14-Aug-14,19-Aug-14,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,Darling Retail store,Moderno Eco Mesh Office chair,20622,1,2680.86,0,20,Aug-14,2014,August,8
CA-2014-102204,02-May-14,07-May-14,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Darling Retail store,Moderno 3 + 1 + 1 Prime Sofa,16600,1,2158,0,14,May-14,2014,May,5
CA-2014-134810,10-May-14,11-May-14,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,Darling Retail store,Moderno 3 + 1 + 1 Dusky Sofa,29299,1,3808.87,0,15,May-14,2014,May,5
US-2011-155544,21-Mar-11,25-Mar-11,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,Darling Retail store,Moderno 3 + 1 + 1 Mission Sofa,12343,1,1604.59,-340.9080455,11,Mar-11,2011,March,3
US-2012-131842,05-Dec-12,08-Dec-12,First Class,RR-19525,Rick Reed,Corporate,United States,Nashville,Tennessee,37211,South,Darling Retail store,Goodwood SI-Divine Sofa Cum Bed,28623,1,3720.99,0,20,Dec-12,2012,December,12
CA-2014-126914,16-Jun-14,20-Jun-14,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,Darling Retail store,Goodwood JK-HIGH BACK 3+1+1 Sofa,14815,1,1925.95,0,19,Jun-14,2014,June,6
CA-2011-154158,23-Dec-11,27-Dec-11,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,Darling Retail store,Goodwood LF-11LC004 Sofa 2+2+1+1 (Corner),5556,1,722.28,0,12,Dec-11,2011,December,12
CA-2011-130428,31-Mar-11,31-Mar-11,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,LG,LG - LK72B Boom Blastic Multimedia Speakers - Black,10447,1,1358.11,0,13,Mar-11,2011,March,3
CA-2014-107209,28-Jul-14,02-Aug-14,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Raleigh,North Carolina,27604,South,Sony,Sony HT-S500RF Real 5.1ch Dolby Digital Soundbar Home Theatre System,14063,1,1828.19,0,13,Jul-14,2014,July,7
US-2014-152842,17-Jul-14,24-Jul-14,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Charlotte,North Carolina,28205,South,Sony,Sony HT-RT3 Real 5.1ch Dolby Digital Soundbar Home Theatre System,14798,1,1923.74,0,10,Jul-14,2014,July,7
CA-2011-104269,01-Mar-11,06-Mar-11,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Sony,Sony HT-RT40 Real 5.1ch Dolby Digital Tall boy Soundbar Home Theatre System,27087,1,3521.31,0,10,Mar-11,2011,March,3
CA-2011-111451,26-Dec-11,28-Dec-11,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Sony,Sony HT-S700RF Real 5.1ch Dolby Digital Tall boy Soundbar Home Theatre System,25232,1,3280.16,0,13,Dec-11,2011,December,12
CA-2013-142902,13-Sep-13,15-Sep-13,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,Sony,Sony HT-S20R 5.1 Channel Dolby Digital Soundbar Home Theatre System with Bluetooth Connectivity - Black,19449,1,2528.37,0,20,Sep-13,2013,September,9
CA-2014-142636,04-Nov-14,08-Nov-14,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,Samsung,SAMSUNG HW-T550 2.1ch Soundbar with Dolby Audio / DTS Virtual:X,27619,1,3590.47,0,16,Nov-14,2014,November,11
US-2013-105578,31-May-13,05-Jun-13,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,Sony,Sony GTK-PG10 Wireless Party Speaker with Built-in Battery -Black,27687,1,3599.31,0,16,May-13,2013,May,5
CA-2014-156951,02-Oct-14,09-Oct-14,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,Samsung,"Samsung Q800T/XL 3.1.2 Channel Soundbar with Wireless Subwoofer (330 W, 8 Speakers, Dolby Atmos)",8585,1,1116.05,0,19,Oct-14,2014,October,10
CA-2011-163419,11-Nov-11,14-Nov-11,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,Sony,"Sony MHC-V02 Home Audio Portable Party Speaker with Bluetooth, Karaoke and Jet Bass Booster",22053,1,2866.89,0,19,Nov-11,2011,November,11
CA-2013-114727,19-Jul-13,25-Jul-13,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,Sony,"Sony HT-S350 2.1Ch Soundbar with Wireless Subwoofer (Dolby Audio,Bluetooth Connectivity, Wireless Connectivity with TV)",13642,1,1773.46,0,13,Jul-13,2013,July,7
CA-2013-114727,19-Jul-13,25-Jul-13,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,Sony,Sony MHC-V21D High Power Portable Party System (Black),25882,1,3364.66,0,13,Jul-13,2013,July,7
US-2014-155425,11-Nov-14,12-Nov-14,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Sony,"Sony HT-Z9F Cinematic 3.1Ch Soundbar with Dolby Atmos and High Res Sound (Wireless Subwoofer, Bluetooth Connectivity,Built-in Wi-Fi)",11611,1,1509.43,-340.9080455,16,Nov-14,2014,November,11
CA-2014-167094,22-Oct-14,23-Oct-14,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,Sony,Sony HT-X8500 Single 2.1Ch Soundbar with Dolby Atmos and Built-in subwoofers - Black,5371,1,698.23,0,12,Oct-14,2014,October,10
CA-2013-112109,09-Jul-13,13-Jul-13,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,Sony,Sony MHC-V42D Party Speaker with Long Distance Bass Sound - Black,11028,1,1433.64,0,12,Jul-13,2013,July,7
CA-2013-112669,15-Apr-13,15-Apr-13,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,Sony,"Sony HT-G700 3.1ch Dolby Atmos/DTS:X Soundbar with Wireless subwoofer (400W, Bluetooth Connectivity, Dolby Atmos) - Black",21865,1,2842.45,0,12,Apr-13,2013,April,4
CA-2011-123295,18-Jul-11,18-Jul-11,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,Sony,Sony SA-Z9R Wireless Rear Speaker for HT-Z9F,12005,1,1560.65,-340.9080455,14,Jul-11,2011,July,7
CA-2014-142622,31-Oct-14,03-Nov-14,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,Sony,Sony SA-D40 4.1 Channel Multimedia Speaker System with Bluetooth,25162,1,3271.06,-340.9080455,14,Oct-14,2014,October,10
CA-2014-142622,31-Oct-14,03-Nov-14,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,Sony,Sony HT-S40R 5.1ch Home Theater Soundbar System,22687,1,2949.31,-340.9080455,17,Oct-14,2014,October,10
US-2014-120418,12-Jun-14,13-Jun-14,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,Boat,boAt Aavante Bar AB3100D 260 W Bluetooth Soundbar (5.1 Channel),16516,1,2147.08,0,14,Jun-14,2014,June,6
US-2014-110604,16-May-14,21-May-14,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,Boat,boAt Aavante Bar 1803 260 W Bluetooth Soundbar (BOAT AAVANTE 1803 BAR SPEAKER),21251,1,2762.63,0,20,May-14,2014,May,5
US-2014-110604,16-May-14,21-May-14,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,Haier,Haier 80cm (32 Inches) Google Certified Android Smart AI Plus LED TV LE32K6600GA,7906,1,1027.78,0,16,May-14,2014,May,5
CA-2012-135538,24-Dec-12,28-Dec-12,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Gilbert,Arizona,85234,West,LG,LG 108 cms (43 inches) 4K Ultra HD Smart LED TV 43UM7780PTA | with Built-in Alexa,17179,1,2233.27,0,13,Dec-12,2012,December,12
US-2011-141257,08-Jun-11,14-Jun-11,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,Sony,Sony Bravia 80 cm (32) HD Ready LED TV KLV-32R202G (Dark Brown),6195,1,805.35,0,14,Jun-11,2011,June,6
CA-2012-148635,25-Jul-12,27-Jul-12,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,Sony,Sony Bravia 108 cm (43) Full HD Smart LED TV 43W6600 (Black),24252,1,3152.76,0,17,Jul-12,2012,July,7
CA-2011-148040,22-Mar-11,26-Mar-11,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,Sony,Sony Bravia 108 cm (43) Full HD LED Smart TV KLV-43W672G (Black),23563,1,3063.19,-340.9080455,17,Mar-11,2011,March,3
US-2013-159856,19-Oct-13,23-Oct-13,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,Sony,Sony Bravia 80 cm (32) HD Smart LED TV 32W6100 (Black),7571,1,984.23,-340.9080455,14,Oct-13,2013,October,10
CA-2014-134915,13-Nov-14,13-Nov-14,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,Panasonic,"Panasonic Viera 80cm (32 Inch) HD Ready IPS Screen TV (TH-32H201DX, Glossy Black)",11830,1,1537.9,0,17,Nov-14,2014,November,11
CA-2011-131310,12-Jul-11,18-Jul-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,Havells,Havells Brina Plus Window Air Cooler - 50 litres,22236,1,2890.68,0,19,Jul-11,2011,July,7
US-2013-114293,22-Nov-13,27-Nov-13,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,97030,West,Orient,Orient Electric Smartcool Dx CP2002H 20 litres Air Cooler,8071,1,1049.23,-340.9080455,14,Nov-13,2013,November,11
CA-2013-150350,24-Aug-13,31-Aug-13,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,Blue Star,Blue Star OA60LMA 60 Litre Desert Air Cooler,6802,1,884.26,-340.9080455,18,Aug-13,2013,August,8
CA-2014-131828,12-Feb-14,14-Feb-14,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,Blue Star,Blue Star PA35LMA 35 Litre Tower Air Cooler,21898,1,2846.74,0,11,Feb-14,2014,February,2
